"place","date","amount"
"08085",2020-03-23,20.05
"08087",2020-03-14,10.05
"08087",2020-03-15,10.05
"08087",2020-03-18,10.05
"08087",2020-03-22,10.05
"08087",2020-03-27,10.05
"08089",2020-03-20,10.05
"08089",2020-03-22,10.05
"08089",2020-03-23,10.05
"08089",2020-04-01,10.05
"08089",2020-04-04,10.05
"08091",2020-03-30,20.05
"08091",2020-04-02,10.05
"08091",2020-04-04,10.05
"08091",2020-04-12,10.05
"08091",2020-05-03,10.05
"08093",2020-03-15,10.05
"08093",2020-03-24,20.05
"08093",2020-03-29,20.05
"08093",2020-04-05,10.05
"08093",2020-04-19,10.05
"08095",2020-03-26,10.05
"08095",2020-03-28,10.05
"08095",2020-03-30,10.05
"08095",2020-04-03,10.05
"08095",2020-04-12,10.05
"08097",2020-03-06,90.05
"08097",2020-03-07,10.05
"08097",2020-03-09,10.05
"08097",2020-03-14,10.05
"08097",2020-03-15,30.05
"08099",2020-04-04,10.05
"08099",2020-04-30,20.05
"08099",2020-05-01,50.05
"08099",2020-05-05,10.05
"08099",2020-05-10,10.05
"08101",2020-03-08,10.05
"08101",2020-03-14,10.05
"08101",2020-03-15,10.05
"08101",2020-03-22,30.05
"08101",2020-03-23,10.05
"08103",2020-03-29,10.05
"08103",2020-06-11,10.05
"08103",2020-06-20,10.05
"08103",2020-06-25,10.05
"08103",2020-07-05,20.05
"08105",2020-03-21,20.05
"08105",2020-03-24,10.05
"08105",2020-03-25,10.05
"08105",2020-03-26,10.05
"08105",2020-04-10,20.05
"08107",2020-03-08,10.05
"08107",2020-03-11,10.05
"08107",2020-03-17,10.05
"08107",2020-03-19,10.05
"08107",2020-03-20,20.05
"08109",2020-03-26,10.05
"08109",2020-03-28,20.05
"08109",2020-05-03,10.05
"08109",2020-05-04,10.05
"08109",2020-05-07,30.05
"08111",2020-05-01,10.05
"08111",2020-06-25,10.05
"08113",2020-03-15,10.05
"08113",2020-03-26,30.05
"08113",2020-03-28,30.05
"08113",2020-03-29,20.05
"08113",2020-03-31,10.05
"08115",2020-07-09,20.05
"08115",2020-07-10,10.05
"08115",2020-07-11,10.05
"08115",2020-07-12,10.05
"08115",2020-07-14,30.05
"08117",2020-03-08,20.05
"08117",2020-03-11,10.05
"08117",2020-03-13,10.05
"08117",2020-03-14,10.05
"08117",2020-03-15,20.05
"08119",2020-03-18,30.05
"08119",2020-03-20,20.05
"08119",2020-03-21,20.05
"08119",2020-03-29,40.05
"08119",2020-04-02,10.05
"08121",2020-03-21,10.05
"08121",2020-04-04,10.05
"08121",2020-04-09,30.05
"08121",2020-04-13,10.05
"08121",2020-04-23,10.05
"08123",2020-03-08,10.05
"08123",2020-03-09,10.05
"08123",2020-03-10,20.05
"08123",2020-03-12,10.05
"08123",2020-03-13,40.05
"08125",2020-03-13,10.05
"08125",2020-03-21,10.05
"08125",2020-04-14,10.05
"08125",2020-04-17,10.05
"08125",2020-04-18,10.05
"09001",2020-03-05,10.05
"09001",2020-03-06,10.05
"09001",2020-03-07,20.05
"09001",2020-03-08,40.05
"09001",2020-03-09,70.05
"09003",2020-03-09,10.05
"09003",2020-03-10,10.05
"09003",2020-03-11,20.05
"09003",2020-03-12,30.05
"09003",2020-03-13,40.05
"09005",2020-03-06,10.05
"09005",2020-03-08,20.05
"09005",2020-03-11,10.05
"09005",2020-03-12,10.05
"09005",2020-03-14,20.05
"09007",2020-03-13,10.05
"09007",2020-03-14,20.05
"09007",2020-03-15,20.05
"09007",2020-03-17,10.05
"09007",2020-03-18,20.05
"09009",2020-03-09,40.05
"09009",2020-03-12,40.05
"09009",2020-03-13,20.05
"09009",2020-03-14,130.05
"09009",2020-03-17,60.05
"09011",2020-03-15,10.05
"09011",2020-03-17,20.05
"09011",2020-03-18,10.05
"09011",2020-03-19,20.05
"09011",2020-03-20,30.05
"09013",2020-03-14,40.05
"09013",2020-03-17,100.05
"09013",2020-03-18,20.05
"09013",2020-03-19,30.05
"09013",2020-03-20,80.05
"09015",2020-03-15,20.05
"09015",2020-03-21,10.05
"09015",2020-03-24,40.05
"09015",2020-03-25,30.05
"09015",2020-03-26,10.05
"10001",2020-03-13,10.05
"10001",2020-03-14,30.05
"10001",2020-03-15,10.05
"10001",2020-03-18,10.05
"10001",2020-03-19,40.05
"10003",2020-03-06,10.05
"10003",2020-03-08,30.05
"10003",2020-03-09,20.05
"10003",2020-03-11,20.05
"10003",2020-03-12,70.05
"10005",2020-03-12,10.05
"10005",2020-03-14,20.05
"10005",2020-03-15,40.05
"10005",2020-03-16,10.05
"10005",2020-03-17,40.05
"11001",2020-03-11,220.05
"11001",2020-03-13,90.05
"11001",2020-03-14,90.05
"11001",2020-03-15,310.05
"11001",2020-03-16,270.05
"12001",2020-03-06,10.05
"12001",2020-03-12,30.05
"12001",2020-03-13,30.05
"12001",2020-03-14,40.05
"12001",2020-03-15,40.05
"12003",2020-03-16,10.05
"12003",2020-03-17,10.05
"12003",2020-03-18,10.05
"12003",2020-03-19,10.05
"12003",2020-03-20,10.05
"12005",2020-03-16,10.05
"12005",2020-03-21,20.05
"12005",2020-03-23,20.05
"12005",2020-03-24,10.05
"12005",2020-03-26,20.05
"12007",2020-03-17,10.05
"12007",2020-03-25,10.05
"12007",2020-03-27,10.05
"12007",2020-03-28,20.05
"12007",2020-03-30,10.05
"12009",2020-03-12,10.05
"12009",2020-03-13,10.05
"12009",2020-03-14,10.05
"12009",2020-03-15,10.05
"12009",2020-03-16,10.05
"12011",2020-03-02,20.05
"12011",2020-03-04,10.05
"12011",2020-03-05,10.05
"12011",2020-03-07,30.05
"12011",2020-03-08,40.05
"12013",2020-03-26,10.05
"12013",2020-03-29,10.05
"12013",2020-03-30,10.05
"12013",2020-04-03,10.05
"12013",2020-04-05,10.05
"12015",2020-03-04,10.05
"12015",2020-03-15,10.05
"12015",2020-03-18,10.05
"12015",2020-03-22,20.05
"12015",2020-03-23,70.05
"12017",2020-03-10,10.05
"12017",2020-03-12,10.05
"12017",2020-03-13,10.05
"12017",2020-03-16,50.05
"12017",2020-03-18,10.05
"12019",2020-03-08,10.05
"12019",2020-03-10,20.05
"12019",2020-03-12,10.05
"12019",2020-03-16,20.05
"12019",2020-03-17,10.05
"12021",2020-03-06,30.05
"12021",2020-03-10,20.05
"12021",2020-03-12,10.05
"12021",2020-03-13,70.05
"12021",2020-03-14,50.05
"12023",2020-03-17,20.05
"12023",2020-03-19,10.05
"12023",2020-03-28,10.05
"12023",2020-03-30,60.05
"12023",2020-03-31,30.05
"12027",2020-03-17,10.05
"12027",2020-03-21,40.05
"12027",2020-03-22,10.05
"12027",2020-03-23,10.05
"12027",2020-03-28,10.05
"12029",2020-03-30,10.05
"12029",2020-04-06,10.05
"12029",2020-04-10,10.05
"12029",2020-04-15,10.05
"12029",2020-04-19,10.05
"12031",2020-03-08,10.05
"12031",2020-03-10,30.05
"12031",2020-03-12,60.05
"12031",2020-03-13,30.05
"12031",2020-03-14,20.05
"12033",2020-03-11,10.05
"12033",2020-03-17,30.05
"12033",2020-03-18,50.05
"12033",2020-03-19,10.05
"12033",2020-03-20,40.05
"12035",2020-03-17,10.05
"12035",2020-03-18,20.05
"12035",2020-03-19,10.05
"12035",2020-03-20,10.05
"12035",2020-03-21,20.05
"12037",2020-03-29,10.05
"12037",2020-03-31,10.05
"12037",2020-06-17,20.05
"12037",2020-06-21,20.05
"12037",2020-06-27,30.05
"12039",2020-03-14,10.05
"12039",2020-03-28,10.05
"12039",2020-03-29,10.05
"12039",2020-03-30,10.05
"12039",2020-04-01,10.05
"12041",2020-04-02,10.05
"12041",2020-04-04,20.05
"12041",2020-04-05,10.05
"12041",2020-04-25,10.05
"12041",2020-04-28,10.05
"12043",2020-03-25,30.05
"12043",2020-03-30,10.05
"12043",2020-04-08,10.05
"12043",2020-04-21,10.05
"12043",2020-05-04,10.05
"12045",2020-03-27,10.05
"12045",2020-05-28,10.05
"12045",2020-05-30,10.05
"12045",2020-06-02,30.05
"12045",2020-06-03,10.05
"12047",2020-04-01,10.05
"12047",2020-04-05,10.05
"12047",2020-04-12,10.05
"12047",2020-04-16,10.05
"12047",2020-04-17,10.05
"12049",2020-03-28,10.05
"12049",2020-03-31,10.05
"12049",2020-04-04,10.05
"12049",2020-04-11,10.05
"12049",2020-04-18,10.05
"12051",2020-03-24,10.05
"12051",2020-03-25,20.05
"12051",2020-03-26,10.05
"12051",2020-03-29,10.05
"12051",2020-03-30,10.05
"12053",2020-03-14,40.05
"12053",2020-03-16,10.05
"12053",2020-03-20,30.05
"12053",2020-03-21,10.05
"12053",2020-03-22,10.05
"12055",2020-03-17,10.05
"12055",2020-03-18,10.05
"12055",2020-03-19,20.05
"12055",2020-03-21,10.05
"12055",2020-03-23,50.05
"12057",2020-02-26,10.05
"12057",2020-02-27,10.05
"12057",2020-03-06,10.05
"12057",2020-03-10,10.05
"12057",2020-03-12,30.05
"12059",2020-03-26,10.05
"12059",2020-04-02,10.05
"12059",2020-04-09,20.05
"12059",2020-04-12,10.05
"12059",2020-04-14,10.05
"12061",2020-03-14,10.05
"12061",2020-03-15,20.05
"12061",2020-03-16,20.05
"12061",2020-03-17,30.05
"12061",2020-03-18,20.05
"12063",2020-03-14,10.05
"12063",2020-03-25,10.05
"12063",2020-03-28,20.05
"12063",2020-04-04,10.05
"12063",2020-04-07,10.05
"12065",2020-03-30,10.05
"12065",2020-04-01,20.05
"12065",2020-04-02,10.05
"12065",2020-04-03,40.05
"12065",2020-04-05,10.05
"12067",2020-04-04,10.05
"12067",2020-04-26,10.05
"12067",2020-04-30,10.05
"12067",2020-05-07,20.05
"12067",2020-05-11,10.05
"12069",2020-03-12,10.05
"12069",2020-03-13,10.05
"12069",2020-03-14,10.05
"12069",2020-03-16,10.05
"12069",2020-03-17,20.05
"12071",2020-03-02,20.05
"12071",2020-03-07,10.05
"12071",2020-03-08,10.05
"12071",2020-03-10,10.05
"12071",2020-03-13,50.05
"12073",2020-03-14,40.05
"12073",2020-03-17,10.05
"12073",2020-03-18,10.05
"12073",2020-03-19,20.05
"12073",2020-03-21,10.05
"12075",2020-03-23,10.05
"12075",2020-03-24,10.05
"12075",2020-03-31,20.05
"12075",2020-04-02,10.05
"12075",2020-04-04,10.05
"12077",2020-04-06,10.05
"12077",2020-04-08,10.05
"12077",2020-04-24,10.05
"12077",2020-04-26,30.05
"12077",2020-04-27,20.05
"12079",2020-03-28,20.05
"12079",2020-03-29,20.05
"12079",2020-03-30,20.05
"12079",2020-03-31,40.05
"12079",2020-04-01,10.05
"12081",2020-03-03,10.05
"12081",2020-03-04,10.05
"12081",2020-03-09,20.05
"12081",2020-03-12,30.05
"12081",2020-03-13,10.05
"12083",2020-03-16,20.05
"12083",2020-03-17,10.05
"12083",2020-03-18,10.05
"12083",2020-03-20,10.05
"12083",2020-03-22,30.05
"12085",2020-03-14,10.05
"12085",2020-03-17,10.05
"12085",2020-03-18,20.05
"12085",2020-03-21,40.05
"12085",2020-03-22,80.05
"12086",2020-03-07,10.05
"12086",2020-03-08,10.05
"12086",2020-03-09,60.05
"12086",2020-03-10,50.05
"12086",2020-03-12,270.05
"12087",2020-03-15,10.05
"12087",2020-03-18,10.05
"12087",2020-03-19,10.05
"12087",2020-03-20,50.05
"12087",2020-03-21,40.05
"12089",2020-03-06,10.05
"12089",2020-03-21,40.05
"12089",2020-03-22,10.05
"12089",2020-03-24,10.05
"12089",2020-03-25,10.05
"12091",2020-03-03,10.05
"12091",2020-03-12,10.05
"12091",2020-03-13,10.05
"12091",2020-03-14,20.05
"12091",2020-03-15,20.05
"12093",2020-03-28,10.05
"12093",2020-03-29,10.05
"12093",2020-03-30,10.05
"12093",2020-04-02,10.05
"12093",2020-04-04,10.05
"12095",2020-03-09,10.05
"12095",2020-03-10,10.05
"12095",2020-03-12,40.05
"12095",2020-03-13,30.05
"12095",2020-03-14,100.05
"12097",2020-03-09,10.05
"12097",2020-03-12,50.05
"12097",2020-03-13,20.05
"12097",2020-03-14,50.05
"12097",2020-03-16,80.05
"12099",2020-03-08,20.05
"12099",2020-03-09,30.05
"12099",2020-03-12,80.05
"12099",2020-03-13,60.05
"12099",2020-03-14,100.05
"12101",2020-03-06,10.05
"12101",2020-03-10,10.05
"12101",2020-03-13,10.05
"12101",2020-03-14,20.05
"12101",2020-03-15,20.05
"12103",2020-03-06,20.05
"12103",2020-03-12,20.05
"12103",2020-03-13,60.05
"12103",2020-03-14,60.05
"12103",2020-03-15,60.05
